,ACCIDENT_NO,date,day,hour,hour_bin,season,month,police_needed,node_id,lga,region,lat,long,dry,clear,fog,raining,strong winds,ambulance_needed
12562,T20200001069,2020-01-16 06:42:00,3,6,1,1,1,1,295599,KNOX,METROPOLITAN SOUTH EAST REGION,-37.84452028,145.2701037,False,0.0,0.0,1.0,0.0,True
12563,T20200001072,2019-08-22 16:00:00,3,16,2,3,8,0,622963,BRIMBANK,METROPOLITAN NORTH WEST REGION,-37.75397259,144.832928,True,1.0,0.0,0.0,0.0,True
12564,T20200001075,2020-01-16 12:00:00,3,12,2,1,1,0,621763,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,-37.87868159,144.9884581,True,1.0,0.0,0.0,0.0,True
12565,T20200001076,2020-01-16 11:50:00,3,11,1,1,1,1,620567,KINGSTON,METROPOLITAN SOUTH EAST REGION,-38.00767303,145.0872612,True,1.0,0.0,0.0,0.0,True
12566,T20200001077,2020-01-16 09:40:00,3,9,1,1,1,1,222047,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,-38.35556316,144.9286087,True,1.0,0.0,0.0,0.0,True
12567,T20200001079,2020-01-16 10:50:00,3,10,1,1,1,1,623583,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,-37.84401771,145.1099965,True,1.0,0.0,0.0,0.0,True
12568,T20200001080,2020-01-16 11:45:00,3,11,1,1,1,1,663472,SHEPPARTON,NORTH EASTERN REGION,-36.37244056,145.1514478,True,1.0,0.0,0.0,0.0,True
12569,T20200001081,2019-10-28 16:30:00,0,16,2,4,10,0,660174,CASEY,METROPOLITAN SOUTH EAST REGION,-38.05531203,145.2439378,True,1.0,0.0,0.0,0.0,True
12570,T20200001085,2020-01-15 08:30:00,2,8,1,1,1,1,36335,MELBOURNE,METROPOLITAN NORTH WEST REGION,-37.79226018,144.9683897,True,0.0,1.0,0.0,0.0,True
12571,T20200001086,2020-01-16 10:21:00,3,10,1,1,1,0,103792,FRANKSTON,METROPOLITAN SOUTH EAST REGION,-38.10860999,145.1257594,True,1.0,0.0,0.0,0.0,True
12572,T20200001088,2020-09-01 16:00:00,1,16,2,4,9,1,58190,MILDURA,WESTERN REGION,-34.25176358,142.0818143,True,1.0,0.0,0.0,0.0,True
12573,T20200001092,2020-01-16 14:00:00,3,14,2,1,1,1,42880,DANDENONG,METROPOLITAN SOUTH EAST REGION,-37.96676743,145.1493719,True,1.0,0.0,0.0,0.0,True
12574,T20200001093,2020-01-16 12:50:00,3,12,2,1,1,1,619086,KINGSTON,METROPOLITAN SOUTH EAST REGION,-38.00272698,145.1423567,True,1.0,0.0,0.0,0.0,True
12575,T20200001097,2020-03-01 14:30:00,6,14,2,2,3,0,619382,CARDINIA,METROPOLITAN SOUTH EAST REGION,-38.00743736,145.6172902,True,1.0,0.0,0.0,0.0,True
12576,T20200001099,2020-01-16 11:46:00,3,11,1,1,1,1,40714,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,-37.84903144,145.1329005,True,1.0,0.0,0.0,0.0,True
12577,T20200001100,2020-01-16 13:45:00,3,13,2,1,1,1,55780,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,-37.80101889,145.1109767,True,1.0,0.0,0.0,0.0,True
12578,T20200001103,2020-01-16 09:25:00,3,9,1,1,1,1,628642,MORELAND,METROPOLITAN NORTH WEST REGION,-37.7692315,144.9371914,False,1.0,0.0,0.0,0.0,True
12579,T20200001105,2020-01-16 15:56:00,3,15,2,1,1,1,663291,MONASH,METROPOLITAN SOUTH EAST REGION,-37.89275175,145.1310478,True,1.0,0.0,0.0,0.0,True
12580,T20200001106,2020-01-16 15:30:00,3,15,2,1,1,1,624509,HINDMARSH,WESTERN REGION,-36.45444882,142.0301687,True,1.0,0.0,0.0,0.0,True
12581,T20200001108,2020-01-15 21:11:00,2,21,3,1,1,1,40816,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,-37.8330039,145.1731169,False,0.0,0.0,1.0,0.0,True
12582,T20200001112,2019-12-20 12:55:00,4,12,2,1,12,1,655780,KNOX,METROPOLITAN SOUTH EAST REGION,-37.84810704,145.2992634,True,1.0,0.0,0.0,0.0,True
12583,T20200001114,2020-01-16 14:47:00,3,14,2,1,1,1,651373,MILDURA,WESTERN REGION,-34.44752684,142.1965408,True,1.0,0.0,0.0,0.0,True
12584,T20200001115,2020-01-16 16:51:00,3,16,2,1,1,1,42967,DANDENONG,METROPOLITAN SOUTH EAST REGION,-37.96956919,145.1866318,True,1.0,0.0,0.0,0.0,True
12585,T20200001117,2020-01-16 17:50:00,3,17,2,1,1,1,619384,MORELAND,METROPOLITAN NORTH WEST REGION,-37.76114415,144.9444249,True,1.0,0.0,0.0,0.0,True
12586,T20200001118,2020-01-14 09:45:00,1,9,1,1,1,1,619088,BENALLA,NORTH EASTERN REGION,-36.69409279,146.1480803,True,1.0,0.0,0.0,0.0,True
12587,T20200001119,2020-01-16 16:10:00,3,16,2,1,1,1,50435,SURF COAST,SOUTH WESTERN REGION,-38.54254381,143.9757572,True,1.0,0.0,0.0,0.0,True
12588,T20200001124,2020-01-16 18:20:00,3,18,3,1,1,1,663471,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,-37.84648117,144.9790674,True,1.0,0.0,0.0,0.0,True
12589,T20200001125,2020-01-01 14:02:00,2,14,2,1,1,1,303534,YARRA,METROPOLITAN NORTH WEST REGION,-37.81806612,144.994624,True,1.0,0.0,0.0,0.0,True
12590,T20200001126,2020-01-15 12:30:00,2,12,2,1,1,0,621477,MONASH,METROPOLITAN SOUTH EAST REGION,-37.90357955,145.153267,True,1.0,0.0,0.0,0.0,True
12591,T20200001128,2020-01-16 17:37:00,3,17,2,1,1,1,663237,GEELONG,SOUTH WESTERN REGION,-38.1874501,144.4578136,True,1.0,0.0,0.0,0.0,True
12592,T20200001129,2020-01-16 18:35:00,3,18,3,1,1,1,335775,MAROONDAH,METROPOLITAN SOUTH EAST REGION,-37.82988436,145.2448958,True,1.0,0.0,0.0,0.0,True
12593,T20200001132,2020-01-15 18:45:00,2,18,3,1,1,0,619963,WYNDHAM,METROPOLITAN NORTH WEST REGION,-37.86931072,144.7462179,False,0.0,1.0,1.0,0.0,True
12594,T20200001135,2020-01-16 17:30:00,3,17,2,1,1,1,233917,WYNDHAM,METROPOLITAN NORTH WEST REGION,-37.81538776,144.6568537,True,1.0,0.0,0.0,0.0,True
12595,T20200001138,2020-01-16 16:30:00,3,16,2,1,1,0,190141,WHITTLESEA,METROPOLITAN NORTH WEST REGION,-37.68364037,145.0132635,True,1.0,0.0,0.0,0.0,True
12596,T20200001144,2020-01-16 21:50:00,3,21,3,1,1,1,35321,MELBOURNE,METROPOLITAN NORTH WEST REGION,-37.79883575,144.9687585,True,1.0,0.0,0.0,0.0,True
12597,T20200001145,2020-01-16 20:15:00,3,20,3,1,1,1,619964,WEST WIMMERA,WESTERN REGION,-36.61074638,141.2649225,True,1.0,0.0,0.0,0.0,True
12598,T20200001146,2020-01-16 20:20:00,3,20,3,1,1,1,640815,CENTRAL GOLDFIELDS,WESTERN REGION,-37.20310177,143.8264384,True,1.0,0.0,0.0,0.0,True
12599,T20200001148,2020-01-16 21:50:00,3,21,3,1,1,1,619386,CARDINIA,METROPOLITAN SOUTH EAST REGION,-38.15507484,145.4959559,True,1.0,0.0,0.0,0.0,True
12600,T20200001150,2020-01-16 16:50:00,3,16,2,1,1,1,44876,NILLUMBIK,METROPOLITAN NORTH WEST REGION,-37.73536902,145.2224905,True,1.0,0.0,0.0,0.0,True
12601,T20200001152,2020-01-16 21:40:00,3,21,3,1,1,1,40390,STONNINGTON,METROPOLITAN SOUTH EAST REGION,-37.85422352,145.0504223,True,1.0,0.0,0.0,0.0,True
12602,T20200001154,2020-01-16 23:08:00,3,23,3,1,1,1,619387,MITCHELL,NORTHERN REGION,-37.28851001,144.9496256,True,1.0,0.0,0.0,0.0,True
12603,T20200001157,2020-01-15 12:05:00,2,12,2,1,1,1,622652,DANDENONG,METROPOLITAN SOUTH EAST REGION,-37.9921185,145.1546018,True,1.0,0.0,0.0,0.0,True
12604,T20200001166,2020-01-16 05:45:00,3,5,0,1,1,0,134,KINGSTON,METROPOLITAN SOUTH EAST REGION,-38.00586105,145.0857434,False,0.0,1.0,0.0,0.0,True
12605,T20200001170,2020-03-01 22:45:00,6,22,3,2,3,1,619388,GEELONG,SOUTH WESTERN REGION,-38.20106919,144.3116585,True,1.0,0.0,0.0,0.0,True
12606,T20200001173,2020-01-16 17:15:00,3,17,2,1,1,0,116,MELBOURNE,METROPOLITAN NORTH WEST REGION,-37.79899609,144.9702263,True,1.0,0.0,0.0,0.0,True
12607,T20200001176,2020-01-17 10:15:00,4,10,1,1,1,1,332564,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,-37.77248868,145.10474,True,1.0,0.0,0.0,0.0,True
12608,T20200001177,2020-01-17 08:40:00,4,8,1,1,1,1,665738,BRIMBANK,METROPOLITAN NORTH WEST REGION,-37.79647805,144.7527787,False,0.0,1.0,0.0,0.0,True
12609,T20200001179,2020-01-17 10:10:00,4,10,1,1,1,1,619389,FRANKSTON,METROPOLITAN SOUTH EAST REGION,-38.17265333,145.1666016,True,1.0,0.0,0.0,0.0,True
12610,T20200001180,2020-01-17 10:40:00,4,10,1,1,1,1,627079,MELTON,METROPOLITAN NORTH WEST REGION,-37.76139999,144.7529476,True,1.0,0.0,0.0,0.0,True
12611,T20200001182,2020-01-17 05:50:00,4,5,0,1,1,1,350953,WYNDHAM,METROPOLITAN NORTH WEST REGION,-37.86291723,144.685456,True,1.0,0.0,0.0,0.0,True
12612,T20200001184,2020-01-17 07:30:00,4,7,1,1,1,0,663569,HUME,METROPOLITAN NORTH WEST REGION,-37.58725422,144.9463594,True,0.0,1.0,0.0,0.0,True
12613,T20200001185,2020-01-16 12:45:00,3,12,2,1,1,0,288498,BENDIGO,NORTHERN REGION,-36.75946967,144.2783549,True,1.0,0.0,0.0,0.0,True
12614,T20200001186,2020-09-01 16:40:00,1,16,2,4,9,0,661459,CASEY,METROPOLITAN SOUTH EAST REGION,-38.13371243,145.2287723,True,1.0,0.0,0.0,0.0,True
12615,T20200001187,2020-01-17 11:40:00,4,11,1,1,1,1,644907,MONASH,METROPOLITAN SOUTH EAST REGION,-37.92113085,145.1736169,True,1.0,0.0,0.0,0.0,True
12616,T20200001189,2020-01-17 09:27:00,4,9,1,1,1,1,636107,MONASH,METROPOLITAN SOUTH EAST REGION,-37.88986317,145.1574209,True,1.0,0.0,0.0,0.0,True
12617,T20200001190,2020-01-17 13:55:00,4,13,2,1,1,1,658386,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,-37.69570011,145.4212774,True,1.0,0.0,0.0,0.0,True
12618,T20200001191,2020-01-17 14:10:00,4,14,2,1,1,1,663473,SWAN HILL,NORTHERN REGION,-35.35632162,143.5620151,True,1.0,0.0,0.0,0.0,True
12619,T20200001195,2020-01-17 14:25:00,4,14,2,1,1,1,663639,MELTON,METROPOLITAN NORTH WEST REGION,-37.66877107,144.5378198,True,1.0,0.0,0.0,0.0,True
12620,T20200001196,2020-01-17 14:48:00,4,14,2,1,1,1,663571,GEELONG,SOUTH WESTERN REGION,-38.17108967,144.7177478,True,1.0,0.0,0.0,0.0,True
12621,T20200001202,2020-01-17 07:00:00,4,7,1,1,1,1,632194,WANGARATTA,NORTH EASTERN REGION,-36.36802601,146.3754484,True,1.0,0.0,0.0,0.0,True
12622,T20200001204,2020-01-17 07:40:00,4,7,1,1,1,0,639987,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,-37.78487324,144.9382285,True,1.0,0.0,0.0,0.0,True
12623,T20200001206,2020-01-17 17:00:00,4,17,2,1,1,1,619390,CASEY,METROPOLITAN SOUTH EAST REGION,-38.09172639,145.3682269,True,1.0,0.0,0.0,0.0,True
12624,T20200001210,2020-01-14 21:30:00,1,21,3,1,1,0,619391,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,-37.74999522,145.3252485,True,1.0,0.0,0.0,0.0,True
12625,T20200001211,2020-01-17 17:00:00,4,17,2,1,1,1,292642,MORELAND,METROPOLITAN NORTH WEST REGION,-37.69421791,144.9133003,True,1.0,0.0,0.0,0.0,True
12626,T20200001212,2020-01-17 18:40:00,4,18,3,1,1,1,623584,HUME,METROPOLITAN NORTH WEST REGION,-37.65497142,144.9175659,True,1.0,0.0,0.0,0.0,True
12627,T20200001213,2020-01-16 12:20:00,3,12,2,1,1,1,224085,MELBOURNE,METROPOLITAN NORTH WEST REGION,-37.81683902,144.9531234,True,1.0,0.0,0.0,0.0,True
12628,T20200001219,2020-01-17 18:25:00,4,18,3,1,1,1,637811,MOORABOOL,WESTERN REGION,-37.55444505,144.4625858,True,1.0,0.0,0.0,0.0,True
12629,T20200001220,2020-01-17 18:24:00,4,18,3,1,1,1,637851,MILDURA,WESTERN REGION,-34.20517813,142.1342993,True,1.0,0.0,0.0,0.0,True
12630,T20200001227,2020-01-18 01:45:00,5,1,0,1,1,1,635936,MITCHELL,NORTHERN REGION,-37.20536527,145.0580835,True,1.0,0.0,0.0,0.0,True
12631,T20200001230,2020-01-17 12:35:00,4,12,2,1,1,1,42570,MONASH,METROPOLITAN SOUTH EAST REGION,-37.93499046,145.1716142,True,1.0,0.0,0.0,0.0,True
12632,T20200001235,2020-01-18 07:55:00,5,7,1,1,1,1,37142,YARRA,METROPOLITAN NORTH WEST REGION,-37.8253645,144.9950596,True,1.0,0.0,0.0,0.0,True
12633,T20200001237,2020-01-18 07:10:00,5,7,1,1,1,1,619679,HUME,METROPOLITAN NORTH WEST REGION,-37.69380636,144.9091456,True,1.0,0.0,0.0,0.0,True
12634,T20200001239,2020-01-17 19:32:00,4,19,3,1,1,1,277083,KNOX,METROPOLITAN SOUTH EAST REGION,-37.92502584,145.2854358,True,1.0,0.0,0.0,0.0,True
12635,T20200001244,2020-01-18 11:30:00,5,11,1,1,1,1,34021,KNOX,METROPOLITAN SOUTH EAST REGION,-37.87085753,145.2414453,True,1.0,0.0,0.0,0.0,True
12636,T20200001245,2020-01-18 11:37:00,5,11,1,1,1,1,40406,BOROONDARA,METROPOLITAN SOUTH EAST REGION,-37.83092043,145.0527894,True,1.0,0.0,0.0,0.0,True
12637,T20200001246,2020-01-18 08:20:00,5,8,1,1,1,1,41967,KNOX,METROPOLITAN SOUTH EAST REGION,-37.90049245,145.2945816,True,1.0,0.0,0.0,0.0,True
12638,T20200001253,2020-01-18 11:49:00,5,11,1,1,1,1,48005,FRANKSTON,METROPOLITAN SOUTH EAST REGION,-38.18403373,145.1418967,True,1.0,0.0,0.0,0.0,True
12639,T20200001261,2020-01-18 07:08:00,5,7,1,1,1,1,642195,KNOX,METROPOLITAN SOUTH EAST REGION,-37.92538574,145.2122772,True,1.0,0.0,0.0,0.0,True
12640,T20200001264,2020-01-18 11:30:00,5,11,1,1,1,1,64852,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,-37.79035024,144.8874071,True,1.0,0.0,0.0,0.0,True
12641,T20200001269,2020-01-18 18:30:00,5,18,3,1,1,1,42292,MORELAND,METROPOLITAN NORTH WEST REGION,-37.74172658,144.9452738,True,1.0,0.0,0.0,0.0,True
12642,T20200001273,2020-01-18 17:04:00,5,17,2,1,1,0,663688,WYNDHAM,METROPOLITAN NORTH WEST REGION,-37.86878588,144.6570885,True,1.0,0.0,0.0,0.0,True
12643,T20200001274,2020-01-18 20:10:00,5,20,3,1,1,1,636490,YARRA,METROPOLITAN NORTH WEST REGION,-37.81940595,145.0127605,True,1.0,0.0,0.0,0.0,True
12644,T20200001279,2020-01-18 20:37:00,5,20,3,1,1,1,621177,MELBOURNE,METROPOLITAN NORTH WEST REGION,-37.80108286,144.9156145,True,1.0,0.0,0.0,0.0,True
12645,T20200001283,2020-01-18 17:30:00,5,17,2,1,1,1,638423,GEELONG,SOUTH WESTERN REGION,-38.12424098,144.3525354,True,1.0,0.0,0.0,0.0,True
12646,T20200001289,2020-01-19 02:40:00,6,2,0,1,1,1,57075,WARRNAMBOOL,SOUTH WESTERN REGION,-38.32516969,142.5056064,True,1.0,0.0,0.0,0.0,True
12647,T20200001291,2020-01-19 03:25:00,6,3,0,1,1,1,636109,CASEY,METROPOLITAN SOUTH EAST REGION,-38.10439022,145.3634939,True,1.0,0.0,0.0,0.0,True
12648,T20200001293,2020-01-18 14:00:00,5,14,2,1,1,1,620881,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,-37.87807294,145.339762,True,1.0,0.0,0.0,0.0,True
12649,T20200001295,2020-01-16 12:30:00,3,12,2,1,1,0,627396,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,-37.90241985,145.0283713,True,1.0,0.0,0.0,0.0,True
12650,T20200001296,2020-01-19 08:35:00,6,8,1,1,1,1,637467,CASEY,METROPOLITAN SOUTH EAST REGION,-38.08561172,145.3196048,True,1.0,0.0,0.0,0.0,True
12651,T20200001297,2020-01-19 08:10:00,6,8,1,1,1,1,623585,BOROONDARA,METROPOLITAN SOUTH EAST REGION,-37.81223457,145.076279,True,1.0,0.0,0.0,0.0,True
12652,T20200001298,2020-01-18 11:10:00,5,11,1,1,1,1,657940,BASS COAST,EASTERN REGION,-38.37709797,145.5581763,True,1.0,0.0,0.0,0.0,True
12653,T20200001299,2020-01-19 10:49:00,6,10,1,1,1,1,619966,DAREBIN,METROPOLITAN NORTH WEST REGION,-37.73469831,145.0164374,True,1.0,0.0,0.0,0.0,True
12654,T20200001302,2020-01-19 12:30:00,6,12,2,1,1,1,639988,SOUTH GIPPSLAND,EASTERN REGION,-38.40775471,145.7608608,True,1.0,0.0,0.0,0.0,True
12655,T20200001303,2020-01-19 08:24:00,6,8,1,1,1,1,38286,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,-37.78645172,145.1055566,True,1.0,0.0,0.0,0.0,True
12656,T20200001304,2020-01-19 12:54:00,6,12,2,1,1,1,341929,MONASH,METROPOLITAN SOUTH EAST REGION,-37.91014101,145.160183,True,1.0,0.0,0.0,0.0,True
12657,T20200001308,2020-01-19 11:40:00,6,11,1,1,1,1,644102,MILDURA,WESTERN REGION,-34.26440527,142.1922006,True,1.0,0.0,0.0,0.0,True
12658,T20200001310,2020-01-19 15:00:00,6,15,2,1,1,1,43072,DANDENONG,METROPOLITAN SOUTH EAST REGION,-37.97894317,145.2156608,True,0.0,1.0,0.0,0.0,True
12659,T20200001311,2020-07-01 11:10:00,2,11,1,3,7,0,35628,DANDENONG,METROPOLITAN SOUTH EAST REGION,-38.01270631,145.159242,True,1.0,0.0,0.0,0.0,True
12660,T20200001313,2020-01-19 15:00:00,6,15,2,1,1,0,47641,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,-37.7158505,144.8813475,True,1.0,0.0,0.0,0.0,True
12661,T20200001320,2020-01-19 15:00:00,6,15,2,1,1,1,224779,WELLINGTON,EASTERN REGION,-38.09956989,147.0776588,True,1.0,0.0,0.0,0.0,True
12662,T20200001322,2020-01-19 17:55:00,6,17,2,1,1,1,295048,EAST GIPPSLAND,EASTERN REGION,-37.83129652,147.611132,True,1.0,0.0,0.0,0.0,True
12663,T20200001323,2020-01-19 14:04:00,6,14,2,1,1,1,656108,DANDENONG,METROPOLITAN SOUTH EAST REGION,-37.94798154,145.2080092,True,1.0,0.0,0.0,0.0,True
12664,T20200001324,2020-01-19 15:45:00,6,15,2,1,1,0,44443,GEELONG,SOUTH WESTERN REGION,-38.11954081,144.3536753,True,1.0,0.0,0.0,0.0,True
12665,T20200001329,2020-01-19 16:00:00,6,16,2,1,1,1,620262,BOROONDARA,METROPOLITAN SOUTH EAST REGION,-37.78204661,145.0784993,False,0.0,0.0,1.0,1.0,True
12666,T20200001330,2020-01-19 18:25:00,6,18,3,1,1,1,636681,MOORABOOL,WESTERN REGION,-37.68905831,144.2256244,True,1.0,0.0,0.0,0.0,True
12667,T20200001332,2020-09-01 16:45:00,1,16,2,4,9,1,625156,SHEPPARTON,NORTH EASTERN REGION,-36.35958425,145.4020415,True,1.0,0.0,0.0,0.0,True
12668,T20200001336,2020-01-19 22:45:00,6,22,3,1,1,1,622964,WANGARATTA,NORTH EASTERN REGION,-36.38639695,146.5009598,True,1.0,0.0,0.0,0.0,True
12669,T20200001342,2020-01-19 13:00:00,6,13,2,1,1,1,658009,KNOX,METROPOLITAN SOUTH EAST REGION,-37.87008508,145.2344391,True,1.0,0.0,0.0,0.0,True
12670,T20200001348,2020-01-20 09:07:00,0,9,1,1,1,1,636711,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,-37.92261641,145.0705649,True,1.0,0.0,0.0,0.0,True
12671,T20200001349,2020-01-20 08:53:00,0,8,1,1,1,1,659590,WHITTLESEA,METROPOLITAN NORTH WEST REGION,-37.66929808,145.0643925,True,1.0,0.0,0.0,0.0,True
12672,T20200001351,2020-01-18 10:20:00,5,10,1,1,1,0,620264,BAYSIDE,METROPOLITAN SOUTH EAST REGION,-37.8973551,145.0036303,True,1.0,0.0,0.0,0.0,True
12673,T20200001353,2020-01-20 10:58:00,0,10,1,1,1,1,32340,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,-37.86463123,144.985873,True,1.0,0.0,0.0,0.0,True
12674,T20200001355,2020-01-20 10:20:00,0,10,1,1,1,1,620265,MELBOURNE,METROPOLITAN NORTH WEST REGION,-37.80484004,144.9657243,True,1.0,0.0,0.0,0.0,True
12675,T20200001360,2020-01-20 11:55:00,0,11,1,1,1,1,119354,MELBOURNE,METROPOLITAN NORTH WEST REGION,-37.79685187,144.9515176,True,1.0,0.0,0.0,0.0,True
12676,T20200001362,2020-01-01 12:45:00,2,12,2,1,1,1,621178,SOUTH GIPPSLAND,EASTERN REGION,-38.436282,145.822507,True,1.0,0.0,0.0,0.0,True
12677,T20200001365,2019-12-14 22:00:00,5,22,3,1,12,1,57876,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,-37.69218021,145.3836314,True,1.0,0.0,0.0,0.0,True
12678,T20200001366,2020-01-20 11:45:00,0,11,1,1,1,1,56368,CASEY,METROPOLITAN SOUTH EAST REGION,-38.05093636,145.2965015,True,1.0,0.0,0.0,0.0,True
12679,T20200001370,2020-01-19 11:30:00,6,11,1,1,1,0,621478,MANSFIELD,NORTH EASTERN REGION,-37.07958334,146.2599858,True,1.0,0.0,0.0,0.0,True
12680,T20200001376,2020-01-19 17:25:00,6,17,2,1,1,0,70603,KINGSTON,METROPOLITAN SOUTH EAST REGION,-37.98478501,145.0942637,False,0.0,0.0,1.0,0.0,True
12681,T20200001377,2020-01-20 14:30:00,0,14,2,1,1,1,622338,DANDENONG,METROPOLITAN SOUTH EAST REGION,-38.00332656,145.2267132,True,1.0,0.0,0.0,0.0,True
12682,T20200001378,2019-12-28 14:45:00,5,14,2,1,12,0,45051,BRIMBANK,METROPOLITAN NORTH WEST REGION,-37.76255415,144.8311858,True,1.0,0.0,0.0,0.0,True
12683,T20200001381,2020-01-19 19:00:00,6,19,3,1,1,0,73267,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,-38.2908243,145.2105192,False,0.0,1.0,0.0,0.0,True
12684,T20200001386,2020-01-20 17:15:00,0,17,2,1,1,1,637163,GEELONG,SOUTH WESTERN REGION,-38.06816472,144.3716433,False,0.0,0.0,1.0,0.0,True
12685,T20200001389,2020-01-20 13:55:00,0,13,2,1,1,1,663734,LODDON,NORTHERN REGION,-36.04403075,143.9484063,False,0.0,0.0,1.0,0.0,True
12686,T20200001395,2020-01-20 17:45:00,0,17,2,1,1,1,29454,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,-37.83400858,144.9496561,False,0.0,0.0,1.0,0.0,True
12687,T20200001405,2020-01-20 21:20:00,0,21,3,1,1,1,636491,GLENELG,SOUTH WESTERN REGION,-38.26553851,141.5052517,True,1.0,0.0,0.0,0.0,True
12688,T20200001407,2020-01-20 15:00:00,0,15,2,1,1,0,44640,BENDIGO,NORTHERN REGION,-36.75939815,144.2810944,False,0.0,0.0,1.0,0.0,True
12689,T20200001411,2020-01-20 23:30:00,0,23,3,1,1,1,251653,DANDENONG,METROPOLITAN SOUTH EAST REGION,-37.99483956,145.1753471,False,0.0,0.0,1.0,0.0,True
12690,T20200001413,2020-01-21 01:30:00,1,1,0,1,1,1,663836,DAREBIN,METROPOLITAN NORTH WEST REGION,-37.72210323,145.021868,False,0.0,0.0,1.0,0.0,True
12691,T20200001414,2020-01-15 17:00:00,2,17,2,1,1,1,620882,MELTON,METROPOLITAN NORTH WEST REGION,-37.68574826,144.6850149,False,0.0,0.0,1.0,0.0,True
12692,T20200001416,2019-12-24 11:15:00,1,11,1,1,12,1,54499,WARRNAMBOOL,SOUTH WESTERN REGION,-38.36870237,142.4600584,True,1.0,0.0,0.0,0.0,True
12693,T20200001423,2020-01-14 14:34:00,1,14,2,1,1,1,4517,MORELAND,METROPOLITAN NORTH WEST REGION,-37.69495992,144.9588208,True,1.0,0.0,0.0,0.0,True
12694,T20200001425,2020-01-21 08:35:00,1,8,1,1,1,1,39735,MAROONDAH,METROPOLITAN SOUTH EAST REGION,-37.81057142,145.2696033,True,1.0,0.0,0.0,0.0,True
12695,T20200001426,2020-01-16 05:40:00,3,5,0,1,1,0,239081,MONASH,METROPOLITAN SOUTH EAST REGION,-37.89378335,145.0933476,False,0.0,0.0,1.0,0.0,True
12696,T20200001427,2020-01-21 07:20:00,1,7,1,1,1,1,45021,BRIMBANK,METROPOLITAN NORTH WEST REGION,-37.78188254,144.8224498,True,1.0,0.0,0.0,0.0,True
12697,T20200001435,2020-01-21 09:00:00,1,9,1,1,1,1,658163,BOROONDARA,METROPOLITAN SOUTH EAST REGION,-37.82635274,145.0604481,True,1.0,0.0,0.0,0.0,True
12698,T20200001437,2020-01-21 10:40:00,1,10,1,1,1,1,652264,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,-37.89737028,145.0128181,True,1.0,0.0,0.0,0.0,True
12699,T20200001438,2020-01-21 06:17:00,1,6,1,1,1,1,663855,HUME,METROPOLITAN NORTH WEST REGION,-37.69799371,144.897421,True,1.0,0.0,0.0,0.0,True
12700,T20200001439,2020-01-21 06:52:00,1,6,1,1,1,1,658084,BAYSIDE,METROPOLITAN SOUTH EAST REGION,-37.95383146,145.0093241,False,1.0,0.0,0.0,0.0,True
12701,T20200001442,2020-01-21 12:40:00,1,12,2,1,1,1,620568,NILLUMBIK,METROPOLITAN NORTH WEST REGION,-37.68873854,145.158404,True,1.0,0.0,0.0,0.0,True
12702,T20200001444,2020-01-18 16:50:00,5,16,2,1,1,1,637876,MELTON,METROPOLITAN NORTH WEST REGION,-37.74790806,144.5757976,True,1.0,0.0,0.0,0.0,True
12703,T20200001449,2020-01-20 16:45:00,0,16,2,1,1,0,663834,BENDIGO,NORTHERN REGION,-36.71086882,144.3150026,False,0.0,1.0,1.0,0.0,True
12704,T20200001450,2020-01-21 07:35:00,1,7,1,1,1,0,663886,WYNDHAM,METROPOLITAN NORTH WEST REGION,-37.87113237,144.7454734,True,1.0,0.0,0.0,0.0,True
12705,T20200001452,2020-01-21 13:30:00,1,13,2,1,1,1,622654,DANDENONG,METROPOLITAN SOUTH EAST REGION,-37.95394758,145.2172281,True,1.0,0.0,0.0,0.0,True
12706,T20200001453,2020-01-21 14:15:00,1,14,2,1,1,1,58283,SWAN HILL,NORTHERN REGION,-35.34360542,143.5565248,True,1.0,0.0,0.0,0.0,True
12707,T20200001469,2020-01-21 15:00:00,1,15,2,1,1,1,658164,FRANKSTON,METROPOLITAN SOUTH EAST REGION,-38.15463994,145.1179998,True,1.0,0.0,0.0,0.0,True
12708,T20200001477,2020-01-21 18:10:00,1,18,3,1,1,1,625467,KNOX,METROPOLITAN SOUTH EAST REGION,-37.89901455,145.2329394,True,1.0,0.0,0.0,0.0,True
