day,hour_bin,lga,sky,scaled_ambulance,scaled_police
Wednesday,Afternoon,CAMPASPE,Not clear,0.005693553794080435,0.0
Wednesday,Afternoon,CARDINIA,Clear,0.02635904534296496,0.024331426470429195
Wednesday,Afternoon,CARDINIA,Not clear,0.051241984146723915,0.051241984146723915
Wednesday,Afternoon,CASEY,Clear,0.05812507434602529,0.051366344770906076
Wednesday,Afternoon,CASEY,Not clear,0.051241984146723915,0.03985487655856304
Wednesday,Afternoon,CENTRAL GOLDFIELDS,Clear,0.006082856617607299,0.0054069836600953766
Wednesday,Afternoon,COLAC OTWAY,Clear,0.008786348447654985,0.008110475490143064
Wednesday,Afternoon,COLAC OTWAY,Not clear,0.02277421517632174,0.02277421517632174
Wednesday,Afternoon,CORANGAMITE,Clear,0.008110475490143064,0.008110475490143064
Wednesday,Afternoon,CORANGAMITE,Not clear,0.01138710758816087,0.01138710758816087
Wednesday,Afternoon,DANDENONG,Clear,0.04055237745071533,0.03311777491808418
Wednesday,Afternoon,DANDENONG,Not clear,0.04554843035264348,0.028467768970402173
Wednesday,Afternoon,DAREBIN,Clear,0.041228250408227245,0.031090156045548416
Wednesday,Afternoon,DAREBIN,Not clear,0.0341613227644826,0.028467768970402173
Wednesday,Afternoon,EAST GIPPSLAND,Clear,0.023655553512917274,0.020276188725357663
Wednesday,Afternoon,EAST GIPPSLAND,Not clear,0.01138710758816087,0.005693553794080435
Wednesday,Afternoon,FRANKSTON,Clear,0.03514539379061994,0.029738410130524574
Wednesday,Afternoon,FRANKSTON,Not clear,0.01138710758816087,0.0
Wednesday,Afternoon,GANNAWARRA,Clear,0.0027034918300476883,0.002027618872535766
Wednesday,Afternoon,GANNAWARRA,Not clear,0.005693553794080435,0.005693553794080435
Wednesday,Afternoon,GEELONG,Clear,0.0675872957511922,0.051366344770906076
Wednesday,Afternoon,GEELONG,Not clear,0.03985487655856304,0.01138710758816087
Wednesday,Afternoon,GLEN EIRA,Clear,0.021627934640381506,0.018924442810333817
Wednesday,Afternoon,GLEN EIRA,Not clear,0.005693553794080435,0.0
Wednesday,Afternoon,GLENELG,Clear,0.006082856617607299,0.006082856617607299
Wednesday,Afternoon,GOLDEN PLAINS,Clear,0.011489840277702675,0.009462221405166909
Wednesday,Afternoon,GOLDEN PLAINS,Not clear,0.005693553794080435,0.0
Wednesday,Afternoon,HEPBURN,Clear,0.00337936478755961,0.00337936478755961
Wednesday,Afternoon,HEPBURN,Not clear,0.01138710758816087,0.01138710758816087
Wednesday,Afternoon,HINDMARSH,Clear,0.0013517459150238441,0.0013517459150238441
Wednesday,Afternoon,HOBSONS BAY,Clear,0.021627934640381506,0.014193332107750362
Wednesday,Afternoon,HOBSONS BAY,Not clear,0.005693553794080435,0.005693553794080435
Wednesday,Afternoon,HORSHAM,Clear,0.004731110702583454,0.004731110702583454
Wednesday,Afternoon,HUME,Clear,0.04731110702583455,0.03920063153569148
Wednesday,Afternoon,HUME,Not clear,0.005693553794080435,0.005693553794080435
Wednesday,Afternoon,INDIGO,Clear,0.006082856617607299,0.0054069836600953766
Wednesday,Afternoon,INDIGO,Not clear,0.005693553794080435,0.0
Wednesday,Afternoon,KINGSTON,Clear,0.037848885620667634,0.029062537173012645
Wednesday,Afternoon,KINGSTON,Not clear,0.0170806613822413,0.0170806613822413
Wednesday,Afternoon,KNOX,Clear,0.032441901960572256,0.020952061682869585
Wednesday,Afternoon,KNOX,Not clear,0.056935537940804345,0.04554843035264348
Wednesday,Afternoon,LATROBE,Clear,0.014193332107750362,0.011489840277702675
Wednesday,Afternoon,LATROBE,Not clear,0.02277421517632174,0.01138710758816087
Wednesday,Afternoon,LODDON,Clear,0.004055237745071532,0.00337936478755961
Wednesday,Afternoon,MACEDON RANGES,Clear,0.008786348447654985,0.008786348447654985
Wednesday,Afternoon,MACEDON RANGES,Not clear,0.01138710758816087,0.01138710758816087
Wednesday,Afternoon,MANNINGHAM,Clear,0.01689682393779805,0.015545078022774208
Wednesday,Afternoon,MANNINGHAM,Not clear,0.028467768970402173,0.028467768970402173
Wednesday,Afternoon,MANSFIELD,Clear,0.006082856617607299,0.0054069836600953766
Wednesday,Afternoon,MANSFIELD,Not clear,0.01138710758816087,0.005693553794080435
Wednesday,Afternoon,MARIBYRNONG,Clear,0.018248569852821896,0.016220950980286128
Wednesday,Afternoon,MARIBYRNONG,Not clear,0.005693553794080435,0.005693553794080435
Wednesday,Afternoon,MAROONDAH,Clear,0.025007299427941117,0.01960031576784574
Wednesday,Afternoon,MAROONDAH,Not clear,0.0170806613822413,0.01138710758816087
Wednesday,Afternoon,MELBOURNE,Clear,0.0797530089864068,0.060152693218561065
Wednesday,Afternoon,MELBOURNE,Not clear,0.03985487655856304,0.02277421517632174
Wednesday,Afternoon,MELTON,Clear,0.03176602900306034,0.028386664215500724
Wednesday,Afternoon,MELTON,Not clear,0.0170806613822413,0.0170806613822413
Wednesday,Afternoon,MILDURA,Clear,0.012841586192726519,0.012165713235214598
Wednesday,Afternoon,MILDURA,Not clear,0.01138710758816087,0.01138710758816087
Wednesday,Afternoon,MITCHELL,Clear,0.01960031576784574,0.016220950980286128
Wednesday,Afternoon,MITCHELL,Not clear,0.02277421517632174,0.02277421517632174
Wednesday,Afternoon,MOIRA,Clear,0.0054069836600953766,0.0054069836600953766
Wednesday,Afternoon,MONASH,Clear,0.054745709558465694,0.04528348815329877
Wednesday,Afternoon,MONASH,Not clear,0.0341613227644826,0.0170806613822413
Wednesday,Afternoon,MOONEE VALLEY,Clear,0.022303807597893428,0.012841586192726519
Wednesday,Afternoon,MOONEE VALLEY,Not clear,0.0170806613822413,0.01138710758816087
Wednesday,Afternoon,MOORABOOL,Clear,0.004731110702583454,0.0027034918300476883
Wednesday,Afternoon,MOORABOOL,Not clear,0.02277421517632174,0.02277421517632174
Wednesday,Afternoon,MORELAND,Clear,0.05339396364344184,0.03920063153569148
Wednesday,Afternoon,MORELAND,Not clear,0.028467768970402173,0.02277421517632174
Wednesday,Afternoon,MORNINGTON PENINSULA,Clear,0.03176602900306034,0.025683172385453038
Wednesday,Afternoon,MORNINGTON PENINSULA,Not clear,0.02277421517632174,0.0170806613822413
Wednesday,Afternoon,MOUNT ALEXANDER,Clear,0.0027034918300476883,0.0027034918300476883
Wednesday,Afternoon,MOUNT ALEXANDER,Not clear,0.005693553794080435,0.005693553794080435
Wednesday,Afternoon,MOYNE,Clear,0.0027034918300476883,0.0013517459150238441
Wednesday,Afternoon,MOYNE,Not clear,0.01138710758816087,0.01138710758816087
Wednesday,Afternoon,MURRINDINDI,Clear,0.009462221405166909,0.00675872957511922
Wednesday,Afternoon,MURRINDINDI,Not clear,0.02277421517632174,0.005693553794080435
Wednesday,Afternoon,NILLUMBIK,Clear,0.016220950980286128,0.01351745915023844
Wednesday,Afternoon,NILLUMBIK,Not clear,0.02277421517632174,0.0170806613822413
Wednesday,Afternoon,NORTHERN GRAMPIANS,Clear,0.006082856617607299,0.00337936478755961
Wednesday,Afternoon,PORT PHILLIP,Clear,0.023655553512917274,0.01960031576784574
Wednesday,Afternoon,PORT PHILLIP,Not clear,0.01138710758816087,0.01138710758816087
Wednesday,Afternoon,PYRENEES,Clear,0.00337936478755961,0.002027618872535766
Wednesday,Afternoon,PYRENEES,Not clear,0.01138710758816087,0.01138710758816087
Wednesday,Afternoon,SHEPPARTON,Clear,0.022303807597893428,0.021627934640381506
Wednesday,Afternoon,SHEPPARTON,Not clear,0.01138710758816087,0.01138710758816087
Wednesday,Afternoon,SOUTH GIPPSLAND,Clear,0.009462221405166909,0.008110475490143064
Wednesday,Afternoon,SOUTH GIPPSLAND,Not clear,0.028467768970402173,0.028467768970402173
Wednesday,Afternoon,SOUTHERN GRAMPIANS,Clear,0.004055237745071532,0.00337936478755961
Wednesday,Afternoon,SOUTHERN GRAMPIANS,Not clear,0.005693553794080435,0.005693553794080435
Wednesday,Afternoon,STONNINGTON,Clear,0.029738410130524574,0.018924442810333817
Wednesday,Afternoon,STONNINGTON,Not clear,0.028467768970402173,0.02277421517632174
Wednesday,Afternoon,STRATHBOGIE,Clear,0.004055237745071532,0.0027034918300476883
Wednesday,Afternoon,STRATHBOGIE,Not clear,0.01138710758816087,0.01138710758816087
Wednesday,Afternoon,SURF COAST,Clear,0.010138094362678832,0.00675872957511922
Wednesday,Afternoon,SURF COAST,Not clear,0.005693553794080435,0.005693553794080435
Wednesday,Afternoon,SWAN HILL,Clear,0.00675872957511922,0.006082856617607299
Wednesday,Afternoon,SWAN HILL,Not clear,0.005693553794080435,0.005693553794080435
Wednesday,Afternoon,TOWONG,Clear,0.004055237745071532,0.004055237745071532
Wednesday,Afternoon,TOWONG,Not clear,0.01138710758816087,0.01138710758816087
Wednesday,Afternoon,WANGARATTA,Clear,0.010138094362678832,0.008786348447654985
Wednesday,Afternoon,WARRNAMBOOL,Clear,0.004731110702583454,0.00337936478755961
Wednesday,Afternoon,WARRNAMBOOL,Not clear,0.005693553794080435,0.0
Wednesday,Afternoon,WELLINGTON,Clear,0.012165713235214598,0.009462221405166909
Wednesday,Afternoon,WELLINGTON,Not clear,0.005693553794080435,0.005693553794080435
Wednesday,Afternoon,WEST WIMMERA,Clear,0.0006758729575119221,0.0006758729575119221
Wednesday,Afternoon,WEST WIMMERA,Not clear,0.005693553794080435,0.005693553794080435
Wednesday,Afternoon,WHITEHORSE,Clear,0.037848885620667634,0.029062537173012645
Wednesday,Afternoon,WHITEHORSE,Not clear,0.04554843035264348,0.028467768970402173
Wednesday,Afternoon,WHITTLESEA,Clear,0.05880094730353722,0.04528348815329877
Wednesday,Afternoon,WHITTLESEA,Not clear,0.005693553794080435,0.005693553794080435
Wednesday,Afternoon,WODONGA,Clear,0.007434602532631143,0.00675872957511922
Wednesday,Afternoon,WODONGA,Not clear,0.01138710758816087,0.01138710758816087
Wednesday,Afternoon,WYNDHAM,Clear,0.03582126674813187,0.031090156045548416
Wednesday,Afternoon,WYNDHAM,Not clear,0.005693553794080435,0.005693553794080435
Wednesday,Afternoon,YARRA,Clear,0.03176602900306034,0.01689682393779805
Wednesday,Afternoon,YARRA,Not clear,0.01138710758816087,0.01138710758816087
Wednesday,Afternoon,YARRA RANGES,Clear,0.04325586928076301,0.03582126674813187
Wednesday,Afternoon,YARRA RANGES,Not clear,0.07970975311712608,0.07401619932304565
Wednesday,Afternoon,YARRIAMBIACK,Clear,0.002027618872535766,0.0
Wednesday,Evening,ALPINE,Clear,0.0004958748343521569,0.0004958748343521569
Wednesday,Evening,BALLARAT,Clear,0.010413371521395294,0.008429872183986666
Wednesday,Evening,BALLARAT,Not clear,0.0411148634206814,0.029367759586200998
Wednesday,Evening,BANYULE,Clear,0.006446372846578039,0.005950498012225883
Wednesday,Evening,BANYULE,Not clear,0.0117471038344804,0.0117471038344804
Wednesday,Evening,BASS COAST,Clear,0.0019834993374086276,0.0019834993374086276
Wednesday,Evening,BAW BAW,Clear,0.003966998674817255,0.0024793741717607843
Wednesday,Evening,BAW BAW,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,BAYSIDE,Clear,0.006942247680930196,0.005950498012225883
Wednesday,Evening,BAYSIDE,Not clear,0.0117471038344804,0.0117471038344804
Wednesday,Evening,BENALLA,Clear,0.0004958748343521569,0.0004958748343521569
Wednesday,Evening,BENDIGO,Clear,0.010909246355747452,0.00793399734963451
Wednesday,Evening,BENDIGO,Not clear,0.058735519172401995,0.0528619672551618
Wednesday,Evening,BOROONDARA,Clear,0.010909246355747452,0.008925747018338825
Wednesday,Evening,BOROONDARA,Not clear,0.0117471038344804,0.0117471038344804
Wednesday,Evening,BRIMBANK,Clear,0.016859744367973332,0.01438037019621255
Wednesday,Evening,BRIMBANK,Not clear,0.0234942076689608,0.0234942076689608
Wednesday,Evening,BULOKE,Clear,0.0004958748343521569,0.0004958748343521569
Wednesday,Evening,CAMPASPE,Clear,0.004958748343521569,0.003966998674817255
Wednesday,Evening,CARDINIA,Clear,0.008429872183986666,0.008429872183986666
Wednesday,Evening,CASEY,Clear,0.03322361390159451,0.029752490061129417
Wednesday,Evening,CASEY,Not clear,0.0411148634206814,0.0411148634206814
Wednesday,Evening,CENTRAL GOLDFIELDS,Clear,0.0009917496687043138,0.0004958748343521569
Wednesday,Evening,CENTRAL GOLDFIELDS,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,COLAC OTWAY,Clear,0.0024793741717607843,0.0019834993374086276
Wednesday,Evening,COLAC OTWAY,Not clear,0.0117471038344804,0.0117471038344804
Wednesday,Evening,CORANGAMITE,Clear,0.0029752490061129414,0.0024793741717607843
Wednesday,Evening,DANDENONG,Clear,0.021818492711494903,0.01933911853973412
Wednesday,Evening,DANDENONG,Not clear,0.0646090710896422,0.0528619672551618
Wednesday,Evening,DAREBIN,Clear,0.011900996024451766,0.009917496687043137
Wednesday,Evening,DAREBIN,Not clear,0.0117471038344804,0.0058735519172402
Wednesday,Evening,EAST GIPPSLAND,Clear,0.004462873509169412,0.003966998674817255
Wednesday,Evening,FRANKSTON,Clear,0.012892745693156078,0.011405121190099609
Wednesday,Evening,FRANKSTON,Not clear,0.017620655751720598,0.017620655751720598
Wednesday,Evening,GANNAWARRA,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,GEELONG,Clear,0.02231436754584706,0.02082674304279059
Wednesday,Evening,GEELONG,Not clear,0.0528619672551618,0.0469884153379216
Wednesday,Evening,GLEN EIRA,Clear,0.008429872183986666,0.005454623177873726
Wednesday,Evening,GLEN EIRA,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,GLENELG,Clear,0.0019834993374086276,0.0014876245030564707
Wednesday,Evening,GLENELG,Not clear,0.0117471038344804,0.0117471038344804
Wednesday,Evening,GOLDEN PLAINS,Clear,0.0014876245030564707,0.0009917496687043138
Wednesday,Evening,GOLDEN PLAINS,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,HEPBURN,Clear,0.0009917496687043138,0.0009917496687043138
Wednesday,Evening,HEPBURN,Not clear,0.0117471038344804,0.0117471038344804
Wednesday,Evening,HOBSONS BAY,Clear,0.006942247680930196,0.005950498012225883
Wednesday,Evening,HOBSONS BAY,Not clear,0.0117471038344804,0.0117471038344804
Wednesday,Evening,HORSHAM,Clear,0.0009917496687043138,0.0009917496687043138
Wednesday,Evening,HORSHAM,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,HUME,Clear,0.023306117214551374,0.02082674304279059
Wednesday,Evening,HUME,Not clear,0.017620655751720598,0.017620655751720598
Wednesday,Evening,INDIGO,Clear,0.0004958748343521569,0.0004958748343521569
Wednesday,Evening,INDIGO,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,KINGSTON,Clear,0.01438037019621255,0.009917496687043137
Wednesday,Evening,KINGSTON,Not clear,0.035241311503441196,0.017620655751720598
Wednesday,Evening,KNOX,Clear,0.012892745693156078,0.010909246355747452
Wednesday,Evening,KNOX,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,LATROBE,Clear,0.003966998674817255,0.0029752490061129414
Wednesday,Evening,LATROBE,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,LODDON,Clear,0.0009917496687043138,0.0009917496687043138
Wednesday,Evening,LODDON,Not clear,0.0058735519172402,0.0
Wednesday,Evening,MACEDON RANGES,Clear,0.004462873509169412,0.003471123840465098
Wednesday,Evening,MACEDON RANGES,Not clear,0.0117471038344804,0.0117471038344804
Wednesday,Evening,MANNINGHAM,Clear,0.004958748343521569,0.004462873509169412
Wednesday,Evening,MANNINGHAM,Not clear,0.0234942076689608,0.0234942076689608
Wednesday,Evening,MARIBYRNONG,Clear,0.011405121190099609,0.008925747018338825
Wednesday,Evening,MARIBYRNONG,Not clear,0.017620655751720598,0.017620655751720598
Wednesday,Evening,MAROONDAH,Clear,0.006446372846578039,0.005950498012225883
Wednesday,Evening,MAROONDAH,Not clear,0.0117471038344804,0.0117471038344804
Wednesday,Evening,MELBOURNE,Clear,0.029752490061129417,0.02429786688325569
Wednesday,Evening,MELBOURNE,Not clear,0.08810327875860301,0.0646090710896422
Wednesday,Evening,MELTON,Clear,0.006942247680930196,0.005950498012225883
Wednesday,Evening,MELTON,Not clear,0.029367759586200998,0.0117471038344804
Wednesday,Evening,MILDURA,Clear,0.006446372846578039,0.005950498012225883
Wednesday,Evening,MILDURA,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,MITCHELL,Clear,0.005950498012225883,0.004958748343521569
Wednesday,Evening,MITCHELL,Not clear,0.017620655751720598,0.0117471038344804
Wednesday,Evening,MOIRA,Clear,0.0019834993374086276,0.0014876245030564707
Wednesday,Evening,MONASH,Clear,0.018347368871029803,0.015372119864916864
Wednesday,Evening,MONASH,Not clear,0.0234942076689608,0.017620655751720598
Wednesday,Evening,MOONEE VALLEY,Clear,0.006942247680930196,0.005454623177873726
Wednesday,Evening,MOONEE VALLEY,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,MOORABOOL,Clear,0.0019834993374086276,0.0014876245030564707
Wednesday,Evening,MOORABOOL,Not clear,0.017620655751720598,0.017620655751720598
Wednesday,Evening,MORELAND,Clear,0.01586799469926902,0.013388620527508237
Wednesday,Evening,MORELAND,Not clear,0.035241311503441196,0.029367759586200998
Wednesday,Evening,MORNINGTON PENINSULA,Clear,0.010413371521395294,0.009917496687043137
Wednesday,Evening,MORNINGTON PENINSULA,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,MOUNT ALEXANDER,Clear,0.004462873509169412,0.003471123840465098
Wednesday,Evening,MOYNE,Clear,0.0029752490061129414,0.0019834993374086276
Wednesday,Evening,MURRINDINDI,Clear,0.0014876245030564707,0.0009917496687043138
Wednesday,Evening,NILLUMBIK,Clear,0.0029752490061129414,0.0029752490061129414
Wednesday,Evening,NORTHERN GRAMPIANS,Clear,0.0004958748343521569,0.0004958748343521569
Wednesday,Evening,PORT PHILLIP,Clear,0.010413371521395294,0.008925747018338825
Wednesday,Evening,PORT PHILLIP,Not clear,0.035241311503441196,0.0234942076689608
Wednesday,Evening,PYRENEES,Clear,0.0009917496687043138,0.0009917496687043138
Wednesday,Evening,SHEPPARTON,Clear,0.004958748343521569,0.004958748343521569
Wednesday,Evening,SOUTH GIPPSLAND,Clear,0.0019834993374086276,0.0019834993374086276
Wednesday,Evening,SOUTHERN GRAMPIANS,Clear,0.0009917496687043138,0.0009917496687043138
Wednesday,Evening,SOUTHERN GRAMPIANS,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,STONNINGTON,Clear,0.01438037019621255,0.012892745693156078
Wednesday,Evening,STONNINGTON,Not clear,0.0234942076689608,0.0117471038344804
Wednesday,Evening,STRATHBOGIE,Clear,0.003471123840465098,0.0029752490061129414
Wednesday,Evening,SURF COAST,Clear,0.0014876245030564707,0.0014876245030564707
Wednesday,Evening,SURF COAST,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,SWAN HILL,Clear,0.0019834993374086276,0.0019834993374086276
Wednesday,Evening,TOWONG,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,WANGARATTA,Clear,0.0014876245030564707,0.0009917496687043138
Wednesday,Evening,WARRNAMBOOL,Clear,0.0029752490061129414,0.0024793741717607843
Wednesday,Evening,WARRNAMBOOL,Not clear,0.0058735519172402,0.0058735519172402
Wednesday,Evening,WELLINGTON,Clear,0.0029752490061129414,0.0029752490061129414
Wednesday,Evening,WELLINGTON,Not clear,0.0117471038344804,0.0117471038344804
Wednesday,Evening,WHITEHORSE,Clear,0.010909246355747452,0.009421621852690982
Wednesday,Evening,WHITEHORSE,Not clear,0.0411148634206814,0.0411148634206814
Wednesday,Evening,WHITTLESEA,Clear,0.013388620527508237,0.009917496687043137
Wednesday,Evening,WHITTLESEA,Not clear,0.029367759586200998,0.0234942076689608
Wednesday,Evening,WODONGA,Clear,0.0029752490061129414,0.0024793741717607843
Wednesday,Evening,WYNDHAM,Clear,0.013388620527508237,0.012396870858803921
Wednesday,Evening,WYNDHAM,Not clear,0.0234942076689608,0.017620655751720598
Wednesday,Evening,YARRA,Clear,0.008925747018338825,0.005454623177873726
Wednesday,Evening,YARRA,Not clear,0.0234942076689608,0.017620655751720598
Wednesday,Evening,YARRA RANGES,Clear,0.010909246355747452,0.008429872183986666
Wednesday,Evening,YARRA RANGES,Not clear,0.035241311503441196,0.029367759586200998
Wednesday,Morning,(MOUNT HOTHAM),Clear,0.0013954813213748003,0.0
Wednesday,Morning,ALPINE,Clear,0.004186443964124401,0.0013954813213748003
Wednesday,Morning,ALPINE,Not clear,0.0049739454302175565,0.0049739454302175565
Wednesday,Morning,ARARAT,Clear,0.008372887928248801,0.008372887928248801
Wednesday,Morning,BALLARAT,Clear,0.029305107748870806,0.022327701141996805
